date,cases,new_cases,cases_avg7,cases_avg7_pc,cases_avg14,cases_avg14_pc,deaths,new_deaths,deaths_avg7,deaths_avg7_pc,deaths_avg14,deaths_avg14_pc,tot_pop
2022-04-24,80235603,8334,44331.142857142855,0.13444864110196827,40074.21428571428,0.12153811760066636,985007,28,353.7142857142857,0.0010727538697996037,353.7142857142857,0.0010727538697996037,329725481
2022-04-25,80307904,72301,46250.42857142857,0.1402695006499318,41749.07142857143,0.1266176678306868,985359,352,358.7142857142857,0.0010879179996231038,358.7142857142857,0.0010879179996231038,329725481
2022-04-26,80361787,53883,46867,0.1421394544875954,43537.28571428572,0.13204101054684855,985664,305,337.57142857142856,0.0010237953935123036,337.57142857142856,0.0010237953935123036,329725481
2022-04-27,80443190,81403,49849.857142857145,0.15118594107944341,45598.92857142857,0.13829361453392974,986332,668,346,0.0010493577837862036,346,0.0010493577837862036,329725481
2022-04-28,80512191,69001,51812.142857142855,0.15713721214388904,46563.857142857145,0.1412200749594392,986793,461,343,0.0010402593058921037,343,0.0010402593058921037,329725481
2022-04-29,80588817,76626,53711.857142857145,0.16289871495511488,48635.857142857145,0.14750409035829762,987208,415,332.2857142857143,0.0010077647419846033,332.2857142857143,0.0010077647419846033,329725481
2022-04-30,80605946,17129,54096.71428571428,0.16406591969067227,49080.57142857143,0.14885283139088493,987291,83,330.2857142857143,0.0010016990900552035,330.2857142857143,0.0010016990900552035,329725481
2022-05-01,80616108,10162,54357.857142857145,0.16485792052831108,49344.5,0.14965328081513968,987311,20,329.14285714285717,9.982330032384035e-4,329.14285714285717,9.982330032384035e-4,329725481
2022-05-02,80708924,92816,57288.57142857143,0.1737462669091426,51769.5,0.1570078837795372,987688,377,332.7142857142857,0.0010090645245409034,332.7142857142857,0.0010090645245409034,329725481
2022-05-03,80777302,68378,59359.28571428572,0.18002638296033213,53113.142857142855,0.16108291872396377,988347,659,383.2857142857143,0.001162438866184304,383.2857142857143,0.001162438866184304,329725481
2022-05-04,80874900,97598,61672.857142857145,0.18704304246009168,55761.357142857145,0.16911449176976753,990279,1932,563.8571428571429,0.0017100805832387061,563.8571428571429,0.0017100805832387061,329725481
2022-05-05,80962160,87260,64281.28571428571,0.19495395235858556,58046.71428571428,0.1760455822512373,990962,683,595.5714285714286,0.0018062644924049063,595.5714285714286,0.0018062644924049063,329725481
2022-05-06,81050578,88418,65965.85714285714,0.2000629643265488,59838.857142857145,0.18148083964083184,991411,449,600.4285714285714,0.0018209953613763064,600.4285714285714,0.0018209953613763064,329725481
2022-05-07,81075343,24765,67056.71428571429,0.20337134419318442,60576.71428571428,0.1837186319419283,991503,92,601.7142857142857,0.0018248947090452063,601.7142857142857,0.0018248947090452063,329725481
2022-05-08,81087108,11765,67285.71428571429,0.20406586133910073,60821.78571428572,0.1844618909337059,991521,18,601.4285714285714,0.0018240281873410065,601.4285714285714,0.0018240281873410065,329725481
2022-05-09,81191299,104191,68910.71428571429,0.20899420353173823,63099.642857142855,0.19137023522044042,991848,327,594.2857142857143,0.0018023651447360064,594.2857142857143,0.0018023651447360064,329725481
2022-05-10,81284183,92884,72411.57142857143,0.21961169397330088,65885.42857142857,0.19981903846681648,992147,299,542.8571428571429,0.0016463912379800058,542.8571428571429,0.0016463912379800058,329725481
2022-05-11,81440432,156249,80790.28571428571,0.24502287620981805,71231.57142857142,0.21603295933495484,992705,558,346.57142857142856,0.0010510908271946036,346.57142857142856,0.0010510908271946036,329725481
2022-05-12,81549215,108783,83865,0.2543479495295664,74073.14285714286,0.22465095094407597,993072,367,301.42857142857144,9.141803979310033e-4,301.42857142857144,9.141803979310033e-4,329725481
2022-05-13,81658093,108878,86787.85714285714,0.2632124665635324,76376.85714285714,0.2316377154450406,993490,418,297,9.007493115159032e-4,297,9.007493115159032e-4,329725481
2022-05-14,81678836,20743,86213.28571428571,0.2614698914163862,76635,0.2324206178047853,993533,43,290,8.79519529763003e-4,290,8.79519529763003e-4,329725481
2022-05-15,81690567,11731,86208.42857142857,0.2614551605474148,76747.07142857143,0.23276051094325778,993557,24,290.85714285714283,8.821190948756029e-4,290.85714285714283,8.821190948756029e-4,329725481
2022-05-16,81836686,146119,92198.14285714286,0.27962092155426366,80554.42857142857,0.24430756254300093,993877,320,289.85714285714283,8.790862689109029e-4,289.85714285714283,8.790862689109029e-4,329725481
2022-05-17,81970085,133399,97986,0.29717448497709525,85198.78571428571,0.258393089475198,994222,345,296.42857142857144,8.990162681075032e-4,296.42857142857144,8.990162681075032e-4,329725481
2022-05-18,82134922,164837,99212.85714285714,0.30089532917493006,90001.57142857143,0.27295910269237406,994791,569,298,9.037821374806032e-4,298,9.037821374806032e-4,329725481
2022-05-19,82249133,114211,99988.28571428571,0.3032470690801289,91926.64285714286,0.2787975093048476,995189,398,302.42857142857144,9.172132238957032e-4,302.42857142857144,9.172132238957032e-4,329725481
2022-05-20,82381732,132599,103377,0.313524449752793,95082.42857142857,0.28836845815816264,995580,391,298.57142857142856,9.055151808890031e-4,298.57142857142856,9.055151808890031e-4,329725481
2022-05-21,82414036,32304,105028.57142857143,0.31853337846392116,95620.92857142857,0.29000163494015363,995684,104,307.2857142857143,9.319440928671032e-4,307.2857142857143,9.319440928671032e-4,329725481
2022-05-22,82431700,17664,105876.14285714286,0.3211039150994304,96042.28571428571,0.2912795378234226,995728,44,310.14285714285717,9.406093099091034e-4,310.14285714285717,9.406093099091034e-4,329725481
2022-05-23,82561750,130050,103580.57142857143,0.3141418464670355,97889.35714285714,0.2968813840106496,995977,249,300,9.098477894100032e-4,300,9.098477894100032e-4,329725481
2022-05-24,82693129,131379,103292,0.3132666595457935,100639,0.3052205722614444,996519,542,328.14285714285717,0.00099520017727370365,328.14285714285717,0.00099520017727370365,329725481
2022-05-25,82873389,180260,105495.28571428571,0.3199488416677318,102354.07142857142,0.3104220854213309,997310,791,359.85714285714283,0.0010913840864399038,359.85714285714283,0.0010913840864399038,329725481
2022-05-26,82992227,118838,106156.28571428571,0.3219535396303985,103072.28571428571,0.31260030435526365,997643,333,350.57142857142856,0.0010632221310534038,350.57142857142856,0.0010632221310534038,329725481
2022-05-27,83125770,133543,106291.14285714286,0.3223625378747809,104834.07142857142,0.31794349381378695,998239,596,379.85714285714283,0.001152040605733904,379.85714285714283,0.001152040605733904,329725481
2022-05-28,83134208,8438,102881.71428571429,0.3120223343785623,103955.14285714286,0.3152778564212417,998262,23,368.2857142857143,0.0011169464767138038,368.2857142857143,0.0011169464767138038,329725481
2022-05-29,83139137,4929,101062.42857142857,0.30650475742706873,103469.28571428571,0.3138043362632496,998266,4,362.57142857142856,0.0010996160426298036,362.57142857142856,0.0010996160426298036,329725481
2022-05-30,83168869,29732,86731.28571428571,0.2630408952661008,95155.92857142857,0.2885913708665681,998288,22,330.14285714285717,0.0010012658292031036,330.14285714285717,0.0010012658292031036,329725481
2022-05-31,83350151,181282,93860.28571428571,0.28466191156844717,98576.14285714286,0.29896428555712035,998666,378,306.7142857142857,9.302110494587032e-4,306.7142857142857,9.302110494587032e-4,329725481
2022-06-01,83566328,216177,98991.28571428571,0.3002233415933229,102243.28571428571,0.31008609163052736,999246,580,276.57142857142856,8.387930096656028e-4,276.57142857142856,8.387930096656028e-4,329725481
2022-06-02,83674335,108007,97444,0.2955306933042278,101800.14285714286,0.30874211646731314,999611,365,281.14285714285717,8.526573569328031e-4,281.14285714285717,8.526573569328031e-4,329725481
2022-06-03,83809360,135025,97655.71428571429,0.29617278588704005,101973.42857142857,0.3092676618809104,1000008,397,252.71428571428572,7.664384473649026e-4,252.71428571428572,7.664384473649026e-4,329725481
2022-06-04,83847825,38465,101945.28571428571,0.30918230949304676,102413.5,0.3106023219358045,1000193,185,275.85714285714283,8.366267054051029e-4,275.85714285714283,8.366267054051029e-4,329725481
2022-06-05,83859919,12094,102968.85714285714,0.3122866234983433,102015.64285714286,0.30939569046270604,1000210,17,277.7142857142857,8.42259096482403e-4,277.7142857142857,8.42259096482403e-4,329725481
2022-06-06,83994196,134277,117903.85714285714,0.35758187928113794,102317.57142857143,0.3103113872736194,1000528,318,320,9.705043087040034e-4,320,9.705043087040034e-4,329725481
2022-06-07,84136302,142106,112307.28571428571,0.34060845213926827,103083.78571428571,0.31263518185385775,1000989,461,331.85714285714283,0.0010064649594283034,331.85714285714283,0.0010064649594283034,329725481
2022-06-08,84311090,174788,106394.57142857143,0.3226762187317014,102692.92857142857,0.3114497801625121,1002021,1032,396.42857142857144,0.0012022988645775043,396.42857142857144,0.0012022988645775043,329725481
2022-06-09,84422033,110943,106814,0.3239482725934669,102129,0.3097394829488474,1002356,335,392.14285714285717,0.0011893010390145041,392.14285714285717,0.0011893010390145041,329725481
2022-06-10,84554062,132029,106386,0.32265022308057534,102020.85714285714,0.3094115044838077,1002725,369,388.14285714285717,0.0011771697351557042,388.14285714285717,0.0011771697351557042,329725481
2022-06-11,84586538,32476,105530.42857142857,0.32005542383734836,103737.85714285714,0.31461886666519756,1002843,118,378.57142857142856,0.001148141258065004,378.57142857142856,0.001148141258065004,329725481
2022-06-12,84601098,14560,105882.71428571429,0.321123845098627,104425.78571428571,0.31670523429848513,1002858,15,378.2857142857143,0.001147274736360804,378.2857142857143,0.001147274736360804,329725481
2022-06-13,84724031,122933,104262.14285714286,0.3162089339924046,111083,0.33689540663677126,1003126,268,371.14285714285717,0.001125611693755804,371.14285714285717,0.001125611693755804,329725481
2022-06-14,84858880,134849,103225.42857142857,0.31306475998871486,107766.35714285714,0.32683660606399156,1003554,428,366.42857142857144,0.001111314085636504,366.42857142857144,0.001111314085636504,329725481
2022-06-15,85026088,167208,102142.57142857143,0.3097806427297969,104268.57142857143,0.31622843073074913,1004197,643,310.85714285714283,9.427756141696032e-4,310.85714285714283,9.427756141696032e-4,329725481
2022-06-16,85126253,100165,100602.85714285714,0.30511095726586307,103708.42857142857,0.31452961492966497,1004526,329,310,9.401760490570033e-4,310,9.401760490570033e-4,329725481
2022-06-17,85238806,112553,97820.57142857143,0.2966727689103634,102103.28571428571,0.3096614959954694,1004825,299,300,9.098477894100032e-4,300,9.098477894100032e-4,329725481
2022-06-18,85250692,11886,94879.14285714286,0.28775192796562443,100204.78571428571,0.30390367590148637,1004839,14,285.14285714285717,8.647886607916031e-4,285.14285714285717,8.647886607916031e-4,329725481
2022-06-19,85259078,8386,93997.14285714286,0.28507697546475896,99939.92857142857,0.303100410281693,1004860,21,286,8.67388225904203e-4,286,8.67388225904203e-4,329725481
2022-06-20,85311159,52081,83875.42857142857,0.25437957757176966,94068.78571428571,0.28529425578208717,1004948,88,260.2857142857143,7.894012725262027e-4,260.2857142857143,7.894012725262027e-4,329725481
2022-06-21,85520014,208855,94447.71428571429,0.28644348019228244,98836.57142857143,0.2997541200904986,1005503,555,278.42857142857144,8.444254007429029e-4,278.42857142857144,8.444254007429029e-4,329725481
2022-06-22,85688470,168456,94626,0.2869841897357032,98384.28571428571,0.29838241623275,1006267,764,295.7142857142857,8.968499638470031e-4,295.7142857142857,8.968499638470031e-4,329725481
2022-06-23,85799009,110539,96108,0.2914788378153886,98355.42857142858,0.2982948975406259,1006758,491,318.85714285714283,9.670382218872033e-4,318.85714285714283,9.670382218872033e-4,329725481
2022-06-24,85949862,150853,101579.42857142858,0.30807272845081873,99700,0.30237274868059105,1007243,485,345.42857142857144,0.0010476247403778036,345.42857142857144,0.0010476247403778036,329725481
2022-06-25,85993292,43430,106085.71428571429,0.3217395087694611,100482.42857142857,0.3047457183675427,1007398,155,365.57142857142856,0.001108714520523904,365.57142857142856,0.001108714520523904,329725481
2022-06-26,86007870,14578,106970.28571428571,0.3244222599656643,100483.71428571429,0.30474961771521164,1007402,4,363.14285714285717,0.0011013490860382039,363.14285714285717,0.0011013490860382039,329725481
2022-06-27,86138446,130576,118183.85714285714,0.35843107055125395,101029.64285714286,0.30640532406151183,1007678,276,390,0.0011828021262330042,390,0.0011828021262330042,329725481
2022-06-28,86259537,121091,105646.14285714286,0.32040636512754944,100046.92857142857,0.3034249226599159,1008206,528,386.1428571428571,0.001171104083226304,386.1428571428571,0.001171104083226304,329725481
2022-06-29,86451651,192114,109025.85714285714,0.33065645036653124,101825.92857142857,0.3088203200511172,1008882,676,373.57142857142856,0.0011329771282415039,373.57142857142856,0.0011329771282415039,329725481
2022-06-30,86570209,118558,110171.42857142857,0.33413076913952117,103139.71428571429,0.3128048034774549,1009324,442,366.57142857142856,0.0011117473464886038,366.57142857142856,0.0011117473464886038,329725481
2022-07-01,86718592,148383,109818.57142857142,0.3330606148348341,105699,0.32056667164282643,1009838,514,370.7142857142857,0.0011243119111995039,370.7142857142857,0.0011243119111995039,329725481
2022-07-02,86727366,8774,104867.71428571429,0.3180455267444565,105476.71428571429,0.3198925177569588,1009850,12,350.2857142857143,0.0010623556093492038,350.2857142857143,0.0010623556093492038,329725481
2022-07-03,86732591,5225,103531.57142857143,0.3139932379947652,105250.92857142857,0.3192077489802147,1009851,1,349.85714285714283,0.0010610558267929037,349.85714285714283,0.0010610558267929037,329725481
2022-07-04,86767928,35337,89926,0.27272990770161315,104054.92857142857,0.3155804891264335,1009913,62,319.2857142857143,9.683380044435034e-4,319.2857142857143,9.683380044435034e-4,329725481
2022-07-05,86948292,180364,98393.57142857142,0.2984105781881365,102019.85714285714,0.309408471657843,1010334,421,304,9.219790932688032e-4,304,9.219790932688032e-4,329725481
2022-07-06,87188133,239841,105211.71428571429,0.3190888188763133,107118.78571428571,0.3248726346214223,1011046,712,309.14285714285717,9.375764839444034e-4,309.14285714285717,9.375764839444034e-4,329725481
2022-07-07,87312595,124462,106055.14285714286,0.3216467909471117,108113.28571428571,0.32788878004331645,1011517,471,313.2857142857143,9.501410486553033e-4,313.2857142857143,9.501410486553033e-4,329725481
2022-07-08,87467307,154712,106959.28571428571,0.3243888988800526,108388.92857142857,0.3287247568574434,1012070,553,318.85714285714283,9.670382218872033e-4,318.85714285714283,9.670382218872033e-4,329725481
2022-07-09,87488394,21087,108718.28571428571,0.32972363975195995,106793,0.32388458324820824,1012092,22,320.2857142857143,9.713708304082034e-4,320.2857142857143,9.713708304082034e-4,329725481
2022-07-10,87507457,19063,110695.14285714286,0.3357191034233198,107113.35714285714,0.3248561707090425,1012098,6,321,9.735371346687034e-4,321,9.735371346687034e-4,329725481
2022-07-11,87680847,173390,130417,0.39553206383828127,110171.5,0.3341309857699472,1012644,546,390.14285714285717,0.0011832353870851044,390.14285714285717,0.0011832353870851044,329725481
2022-07-12,87864597,183750,130900.71428571429,0.3969990850834919,114647.14285714286,0.3477048316358142,1013156,512,403.1428571428571,0.0012226621246262043,403.1428571428571,0.0012226621246262043,329725481
2022-07-13,88052754,188157,123517.28571428571,0.37460643120355536,114364.5,0.3468476250399344,1014026,870,425.7142857142857,0.0012911173392580045,425.7142857142857,0.0012911173392580045,329725481
2022-07-14,88193914,141160,125902.71428571429,0.38184102091192124,115978.92857142857,0.3517439059295165,1014473,447,422.2857142857143,0.0012807190788076044,422.2857142857143,0.0012807190788076044,329725481
2022-07-15,88359057,165143,127392.85714285714,0.38636036486017633,117176.07142857143,0.3553746318701145,1014999,526,418.42857142857144,0.0012690210358009043,418.42857142857144,0.0012690210358009043,329725481
2022-07-16,88379498,20441,127300.57142857143,0.38608047834971976,118009.42857142857,0.3579020590508398,1015031,32,419.85714285714283,0.0012733536443219045,419.85714285714283,0.0012733536443219045,329725481
2022-07-17,88397526,18028,127152.71428571429,0.38563205336779627,118923.92857142857,0.36067557839555797,1015039,8,420.14285714285717,0.0012742201660261047,420.14285714285717,0.0012742201660261047,329725481
2022-07-18,88565425,167899,126368.28571428571,0.38325301802891515,128392.64285714286,0.3893925409335982,1015555,516,415.85714285714283,0.0012612223404631043,415.85714285714283,0.0012612223404631043,329725481
2022-07-19,88725630,160205,123004.71428571429,0.3730518912662206,126952.71428571429,0.38502548817485627,1016095,540,419.8571428571429,0.0012733536443219045,419.8571428571429,0.0012733536443219045,329725481
2022-07-20,88925610,199980,124693.71428571429,0.37817433432059894,124105.5,0.3763903827620772,1016876,781,407.14285714285717,0.0012347934284850043,407.14285714285717,0.0012347934284850043,329725481
2022-07-21,89075730,150120,125973.71428571429,0.38205635155541495,125938.21428571429,0.3819486862336681,1017419,543,420.85714285714283,0.0012763864702866044,420.85714285714283,0.0012763864702866044,329725481
2022-07-22,89238259,162529,125600.28571428571,0.38092380768802553,126496.57142857142,0.3836420862741009,1017989,570,427.14285714285717,0.0012954499477790045,427.14285714285717,0.0012954499477790045,329725481
2022-07-23,89259519,21260,125717.28571428571,0.38127864832589536,126508.92857142857,0.38367956333780756,1018040,51,429.85714285714283,0.0013036819039689044,429.85714285714283,0.0013036819039689044,329725481
2022-07-24,89277918,18399,125770.28571428571,0.3814393881020245,126461.5,0.3835357207349104,1018052,12,430.42857142857144,0.0013054149473773046,430.42857142857144,0.0013054149473773046,329725481
2022-07-25,89443648,165730,125460.42857142857,0.3804996453138196,125914.35714285714,0.38187633167136736,1018559,507,429.14285714285717,0.0013015155997084047,429.14285714285717,0.0013015155997084047,329725481
2022-07-26,89607332,163684,125957.42857142858,0.38200695981827554,124481.07142857143,0.37752942554224805,1019074,515,425.57142857142856,0.0012906840784059044,425.57142857142856,0.0012906840784059044,329725481
2022-07-27,89831114,223782,129357.71428571429,0.3923194346199598,127025.71428571429,0.3852468844702794,1019886,812,430,0.0013041151648210045,430,0.0013041151648210045,329725481
2022-07-28,89977366,146252,128805.14285714286,0.39064358164403695,127389.42857142858,0.386349966599726,1020363,477,420.57142857142856,0.0012755199485824044,420.57142857142856,0.0012755199485824044,329725481
2022-07-29,90112457,135091,124885.42857142858,0.3787557703841172,125242.85714285714,0.3798397890360713,1020972,609,426.14285714285717,0.0012924171218143044,426.14285714285717,0.0012924171218143044,329725481
2022-07-30,90121314,8857,123113.57142857143,0.37338203603552084,124415.42857142857,0.3773303421807081,1020984,12,420.57142857142856,0.0012755199485824044,420.57142857142856,0.0012755199485824044,329725481
2022-07-31,90128702,7388,121540.57142857143,0.3686114007930477,123655.42857142857,0.3750253944475361,1020992,8,420,0.0012737869051740046,420,0.0012737869051740046,329725481
2022-08-01,90303805,175103,122879.57142857143,0.372672354759781,124170,0.3765860000368003,1021597,605,434,0.0013162464686798045,434,0.0013162464686798045,329725481
2022-08-02,90411408,107603,114868,0.3483746529131608,120412.71428571429,0.36519080636571816,1022030,433,422.2857142857143,0.0012807190788076044,422.2857142857143,0.0012807190788076044,329725481
2022-08-03,90624397,212989,113326.14285714286,0.34369846853644553,121341.92857142858,0.3680089515782026,1023080,1050,456.28571428571433,0.001383835161607405,456.28571428571433,0.001383835161607405,329725481
2022-08-04,90784829,160432,115351.85714285714,0.3498421074192235,122078.5,0.37024284453163026,1023746,666,483.2857142857143,0.0014657214626543052,483.2857142857143,0.0014657214626543052,329725481
2022-08-05,90913338,128509,114411.57142857143,0.3469903844907013,119648.5,0.3628730774374092,1024399,653,489.57142857142856,0.0014847849401467051,489.57142857142856,0.0014847849401467051,329725481
2022-08-06,90920946,7608,114233.14285714286,0.3464492416864284,118673.35714285714,0.3599156388609746,1024419,20,490.7142857142857,0.0014882510269635053,490.7142857142857,0.0014882510269635053,329725481
2022-08-07,90926864,5918,114023.14285714286,0.34581234823384144,117781.85714285714,0.35721187451344455,1024421,2,489.85714285714283,0.0014856514618509051,489.85714285714283,0.0014856514618509051,329725481
2022-08-08,91070227,143363,109488.85714285714,0.33206064878818736,116184.21428571429,0.3523665017739842,1024982,561,483.57142857142856,0.0014665879843585052,483.57142857142856,0.0014665879843585052,329725481
2022-08-09,91198242,128015,112404.85714285714,0.3409043693012526,113636.42857142858,0.34463951110720675,1025543,561,501.85714285714283,0.0015220453734273052,501.85714285714283,0.0015220453734273052,329725481
2022-08-10,91369823,171581,106489.42857142857,0.3229639039374957,109907.78571428571,0.3333311862369706,1026407,864,475.2857142857143,0.001441458854936705,475.2857142857143,0.001441458854936705,329725481
2022-08-11,91503925,134102,102728,0.3115561457017027,109039.92857142858,0.33069912656046313,1027096,689,478.57142857142856,0.001451423854535005,478.57142857142856,0.001451423854535005,329725481
2022-08-12,91622100,118175,101251.71428571429,0.3070788280561013,107831.64285714286,0.3270346062734013,1027755,659,479.42857142857144,0.0014540234196476051,479.42857142857144,0.0014540234196476051,329725481
2022-08-13,91626129,4029,100740.42857142857,0.30552818746643534,107486.78571428571,0.32598871457643186,1027765,10,478,0.0014496908111266051,478,0.0014496908111266051,329725481
2022-08-14,91634667,8538,101114.71428571429,0.3066633308989374,107568.92857142857,0.3262378395663894,1027775,10,479.14285714285717,0.0014531568979434051,479.14285714285717,0.0014531568979434051,329725481
2022-08-15,91762360,127693,98876.14285714286,0.29987413334653035,104182.5,0.3159673910673588,1028328,553,478,0.0014496908111266051,478,0.0014496908111266051,329725481
2022-08-16,91882159,119799,97702.42857142857,0.2963144621856767,105053.64285714286,0.31860941574346463,1028782,454,462.7142857142857,0.001403331899951905,462.7142857142857,0.001403331899951905,329725481
2022-08-17,92039030,156871,95601,0.28994119505128574,101045.21428571429,0.3064525494943907,1029729,947,474.57142857142856,0.001439292550676205,474.57142857142856,0.001439292550676205,329725481
2022-08-18,92162426,123396,94071.57142857142,0.2853027043687031,98399.78571428571,0.2984294250352029,1030329,600,461.85714285714283,0.0014007323348393047,461.85714285714283,0.0014007323348393047,329725481
2022-08-19,92268450,106024,92335.71428571429,0.280038151754836,96793.71428571429,0.2935584899054686,1030850,521,442.14285714285717,0.0013409423372495047,442.14285714285717,0.0013409423372495047,329725481
2022-08-20,92274664,6214,92647.85714285714,0.28098482671667446,96694.14285714286,0.29325650709155493,1030870,20,443.57142857142856,0.0013452749457705047,443.57142857142856,0.0013452749457705047,329725481
2022-08-21,92280363,5699,92242.28571428571,0.2797547991575626,96678.5,0.29320906502825,1030875,5,442.85714285714283,0.0013431086415100046,442.85714285714283,0.0013431086415100046,329725481
2022-08-22,92399673,119310,91044.71428571429,0.2761227734344083,94960.42857142858,0.28799845339046937,1031467,592,448.42857142857144,0.0013600058147419047,448.42857142857144,0.0013600058147419047,329725481
2022-08-23,92504150,104477,88855.85714285714,0.26948435065853205,93279.14285714286,0.28289940642210437,1031964,497,454.57142857142856,0.0013786360313822047,454.57142857142856,0.0013786360313822047,329725481
2022-08-24,92675744,171594,90959.14285714286,0.2758632501840004,93280.07142857143,0.28290222261764303,1032884,920,450.7142857142857,0.0013669379883755046,450.7142857142857,0.0013669379883755046,329725481
2022-08-25,92783797,108053,88767.28571428571,0.26921572893023005,91419.42857142858,0.27725921664946657,1033521,637,456,0.0013829686399032047,456,0.0013829686399032047,329725481
2022-08-26,92883686,99889,87890.85714285714,0.2665576736025966,90113.28571428571,0.2732979126787162,1034148,627,471.14285714285717,0.001428894290225805,471.14285714285717,0.001428894290225805,329725481
2022-08-27,92890153,6467,87927,0.26666728859817784,90287.42857142857,0.2738260576574262,1034168,20,471.14285714285717,0.001428894290225805,471.14285714285717,0.001428894290225805,329725481
2022-08-28,92896608,6455,88035,0.26699483380236544,90138.64285714286,0.273374816479964,1034169,1,470.57142857142856,0.001427161246817405,470.57142857142856,0.001427161246817405,329725481
2022-08-29,93007071,110463,86771.14285714286,0.2631617750438367,88907.92857142858,0.2696422742391225,1034757,588,470,0.001425428203409005,470,0.001425428203409005,329725481
2022-08-30,93122759,115688,88372.71428571429,0.2680190624567298,88614.28571428571,0.2687517065576309,1035217,460,464.7142857142857,0.001409397551881305,464.7142857142857,0.001409397551881305,329725481
2022-08-31,93274865,152106,85588.71428571429,0.25957567497100503,88273.92857142857,0.2677194625775026,1036610,1393,532.2857142857143,0.001614329934924606,532.2857142857143,0.001614329934924606,329725481
2022-09-01,93380789,105924,85284.57142857142,0.2586532626168841,87025.92857142858,0.2639344957735571,1037314,704,541.8571428571429,0.001643358412015306,541.8571428571429,0.001643358412015306,329725481
2022-09-02,93466765,85976,83297,0.2526253043816168,85593.92857142857,0.2595914889921066,1037808,494,522.8571428571429,0.0015857347186860058,522.8571428571429,0.0015857347186860058,329725481
2022-09-03,93472353,5588,83171.42857142857,0.25224446809262085,85549.21428571429,0.25945587834539935,1037819,11,521.5714285714286,0.0015818353710171055,521.5714285714286,0.0015818353710171055,329725481
2022-09-04,93476478,4125,82838.57142857143,0.25123497030722786,85436.78571428571,0.25911490205479665,1037819,0,521.4285714285714,0.0015814021101650054,521.4285714285714,0.0015814021101650054,329725481
2022-09-05,93493938,17460,69552.42857142857,0.2109404112793714,78161.78571428571,0.23705109316160405,1037872,53,445,0.0013496075542915047,445,0.0013496075542915047,329725481
2022-09-06,93619759,125821,71000,0.21533064349370074,79686.35714285714,0.2416748529752153,1038492,620,467.85714285714283,0.001418929290627505,467.85714285714283,0.001418929290627505,329725481
2022-09-07,93762215,142456,69621.42857142857,0.21114967627093573,77605.07142857143,0.23536267562097038,1039314,822,386.2857142857143,0.001171537344078404,386.2857142857143,0.001171537344078404,329725481
2022-09-08,93848834,86619,66863.57142857143,0.20278557552114523,76074.07142857143,0.23071941906901466,1039979,665,380.7142857142857,0.0011546401708465042,380.7142857142857,0.0011546401708465042,329725481
2022-09-09,93920552,71718,64826.71428571428,0.19660814229190338,74061.85714285714,0.22461672333676008,1040500,521,384.57142857142856,0.001166338213853204,384.57142857142856,0.001166338213853204,329725481
2022-09-10,93923779,3227,64489.42857142857,0.19558521342009527,73830.42857142857,0.22391484075635806,1040521,21,386,0.001170670822374204,386,0.001170670822374204,329725481
2022-09-11,93931827,8048,65049.857142857145,0.19728489574288358,73944.21428571429,0.22425993302505576,1040539,18,388.57142857142856,0.001178469517712004,388.57142857142856,0.001178469517712004,329725481
2022-09-12,94018261,86434,74903.28571428571,0.22716862975562907,72227.85714285714,0.21905452051750027,1041107,568,462.14285714285717,0.001401598856543505,462.14285714285717,0.001401598856543505,329725481
2022-09-13,94079547,61286,65684,0.19920814066535547,68342,0.20726939207952813,1041583,476,441.57142857142856,0.0013392092938411045,441.57142857142856,0.0013392092938411045,329725481
2022-09-14,94193842,114295,61661,0.18700708180936734,65641.21428571429,0.19907837904015155,1042496,913,454.57142857142856,0.0013786360313822047,454.57142857142856,0.0013786360313822047,329725481
2022-09-15,94286344,92502,62501.42857142857,0.18955595540227166,64682.5,0.19617076546170845,1043110,614,447.2857142857143,0.0013565397279251047,447.2857142857143,0.0013565397279251047,329725481
2022-09-16,94343935,57591,60483.28571428572,0.18343527934465495,62655,0.19002171081827918,1043555,445,436.42857142857144,0.0013236119031655048,436.42857142857144,0.0013236119031655048,329725481
2022-09-17,94350264,6329,60926.42857142857,0.18477925450786914,62707.92857142857,0.19018223396398223,1043572,17,435.85714285714283,0.0013218788597571046,435.85714285714283,0.0013218788597571046,329725481
2022-09-18,94355211,4947,60483.42857142857,0.18343571260550703,62766.642857142855,0.1903603041741953,1043577,5,434,0.0013162464686798045,434,0.0013162464686798045,329725481
2022-09-19,94422543,67332,57754.57142857143,0.1751595638086928,66328.92857142857,0.20116409678216093,1044084,507,425.2857142857143,0.0012898175567017044,425.2857142857143,0.0012898175567017044,329725481
2022-09-20,94474042,51499,56356.42857142857,0.1709192398491901,61020.21428571428,0.1850636902572728,1044488,404,415,0.0012586227753505043,415,0.0012586227753505043,329725481
2022-09-21,94581354,107312,55358.857142857145,0.16789377931897578,58509.92857142857,0.17745043056417156,1045400,912,414.85714285714283,0.0012581895144984042,414.85714285714283,0.0012581895144984042,329725481
2022-09-22,94674636,93282,55470.28571428572,0.1682317227836138,58985.857142857145,0.17889383909294274,1045907,507,399.57142857142856,0.0012118306033237043,399.57142857142856,0.0012118306033237043,329725481
2022-09-23,94718846,44210,53558.71428571428,0.16243425932166367,57021,0.1729347693331593,1046353,446,399.7142857142857,0.0012122638641758041,399.7142857142857,0.0012122638641758041,329725481
