date,measure,value
2022-06-05,cases_avg7_pc,0.3122866234983433
2022-06-05,deaths,1000210
2022-06-05,deaths_avg7_pc,8.42259096482403e-4
2022-06-06,cases,83994196
2022-06-06,cases_avg7_pc,0.35758187928113794
2022-06-06,deaths,1000528
2022-06-06,deaths_avg7_pc,9.705043087040034e-4
2022-06-07,cases,84136302
2022-06-07,cases_avg7_pc,0.34060845213926827
2022-06-07,deaths,1000989
2022-06-07,deaths_avg7_pc,0.0010064649594283
2022-06-08,cases,84311090
2022-06-08,cases_avg7_pc,0.3226762187317014
2022-06-08,deaths,1002021
2022-06-08,deaths_avg7_pc,0.0012022988645775
2022-06-09,cases,84422033
2022-06-09,cases_avg7_pc,0.3239482725934669
2022-06-09,deaths,1002356
2022-06-09,deaths_avg7_pc,0.0011893010390145
2022-06-10,cases,84554062
2022-06-10,cases_avg7_pc,0.32265022308057534
2022-06-10,deaths,1002725
2022-06-10,deaths_avg7_pc,0.0011771697351557
2022-06-11,cases,84586538
2022-06-11,cases_avg7_pc,0.32005542383734836
2022-06-11,deaths,1002843
2022-06-11,deaths_avg7_pc,0.001148141258065
2022-06-12,cases,84601098
2022-06-12,cases_avg7_pc,0.321123845098627
2022-06-12,deaths,1002858
2022-06-12,deaths_avg7_pc,0.0011472747363608
2022-06-13,cases,84724031
2022-06-13,cases_avg7_pc,0.3162089339924046
2022-06-13,deaths,1003126
2022-06-13,deaths_avg7_pc,0.0011256116937558
2022-06-14,cases,84858880
2022-06-14,cases_avg7_pc,0.31306475998871486
2022-06-14,deaths,1003554
2022-06-14,deaths_avg7_pc,0.0011113140856365
2022-06-15,cases,85026088
2022-06-15,cases_avg7_pc,0.3097806427297969
2022-06-15,deaths,1004197
2022-06-15,deaths_avg7_pc,9.427756141696032e-4
2022-06-16,cases,85126253
2022-06-16,cases_avg7_pc,0.30511095726586307
2022-06-16,deaths,1004526
2022-06-16,deaths_avg7_pc,9.401760490570032e-4
2022-06-17,cases,85238806
2022-06-17,cases_avg7_pc,0.2966727689103634
2022-06-17,deaths,1004825
2022-06-17,deaths_avg7_pc,9.098477894100032e-4
2022-06-18,cases,85250692
2022-06-18,cases_avg7_pc,0.28775192796562443
2022-06-18,deaths,1004839
2022-06-18,deaths_avg7_pc,8.647886607916031e-4
2022-06-19,cases,85259078
2022-06-19,cases_avg7_pc,0.28507697546475896
2022-06-19,deaths,1004860
2022-06-19,deaths_avg7_pc,8.67388225904203e-4
2022-06-20,cases,85311159
2022-06-20,cases_avg7_pc,0.25437957757176966
2022-06-20,deaths,1004948
2022-06-20,deaths_avg7_pc,7.894012725262027e-4
2022-06-21,cases,85520014
2022-06-21,cases_avg7_pc,0.28644348019228244
2022-06-21,deaths,1005503
2022-06-21,deaths_avg7_pc,8.444254007429029e-4
2022-06-22,cases,85688470
2022-06-22,cases_avg7_pc,0.2869841897357032
2022-06-22,deaths,1006267
2022-06-22,deaths_avg7_pc,8.968499638470031e-4
2022-06-23,cases,85799009
2022-06-23,cases_avg7_pc,0.2914788378153886
2022-06-23,deaths,1006758
2022-06-23,deaths_avg7_pc,9.670382218872032e-4
2022-06-24,cases,85949862
2022-06-24,cases_avg7_pc,0.30807272845081873
2022-06-24,deaths,1007243
2022-06-24,deaths_avg7_pc,0.0010476247403778
2022-06-25,cases,85993292
2022-06-25,cases_avg7_pc,0.3217395087694611
2022-06-25,deaths,1007398
2022-06-25,deaths_avg7_pc,0.0011087145205239
2022-06-26,cases,86007870
2022-06-26,cases_avg7_pc,0.3244222599656643
2022-06-26,deaths,1007402
2022-06-26,deaths_avg7_pc,0.0011013490860382
2022-06-27,cases,86138446
2022-06-27,cases_avg7_pc,0.35843107055125395
2022-06-27,deaths,1007678
2022-06-27,deaths_avg7_pc,0.001182802126233
2022-06-28,cases,86259537
2022-06-28,cases_avg7_pc,0.32040636512754944
2022-06-28,deaths,1008206
2022-06-28,deaths_avg7_pc,0.0011711040832263
2022-06-29,cases,86451651
2022-06-29,cases_avg7_pc,0.33065645036653124
2022-06-29,deaths,1008882
2022-06-29,deaths_avg7_pc,0.0011329771282415
2022-06-30,cases,86570209
2022-06-30,cases_avg7_pc,0.33413076913952117
2022-06-30,deaths,1009324
2022-06-30,deaths_avg7_pc,0.0011117473464886
2022-07-01,cases,86718592
2022-07-01,cases_avg7_pc,0.3330606148348341
2022-07-01,deaths,1009838
2022-07-01,deaths_avg7_pc,0.0011243119111995
2022-07-02,cases,86727366
2022-07-02,cases_avg7_pc,0.3180455267444565
2022-07-02,deaths,1009850
2022-07-02,deaths_avg7_pc,0.0010623556093492
2022-07-03,cases,86732591
2022-07-03,cases_avg7_pc,0.3139932379947652
2022-07-03,deaths,1009851
2022-07-03,deaths_avg7_pc,0.0010610558267929
2022-07-04,cases,86767928
2022-07-04,cases_avg7_pc,0.27272990770161315
2022-07-04,deaths,1009913
2022-07-04,deaths_avg7_pc,9.683380044435034e-4
2022-07-05,cases,86948292
2022-07-05,cases_avg7_pc,0.2984105781881365
2022-07-05,deaths,1010334
2022-07-05,deaths_avg7_pc,9.219790932688032e-4
2022-07-06,cases,87188133
2022-07-06,cases_avg7_pc,0.3190888188763133
2022-07-06,deaths,1011046
2022-07-06,deaths_avg7_pc,9.375764839444034e-4
2022-07-07,cases,87312595
2022-07-07,cases_avg7_pc,0.3216467909471117
2022-07-07,deaths,1011517
2022-07-07,deaths_avg7_pc,9.501410486553033e-4
2022-07-08,cases,87467307
2022-07-08,cases_avg7_pc,0.3243888988800526
2022-07-08,deaths,1012070
2022-07-08,deaths_avg7_pc,9.670382218872032e-4
2022-07-09,cases,87488394
2022-07-09,cases_avg7_pc,0.32972363975195995
2022-07-09,deaths,1012092
2022-07-09,deaths_avg7_pc,9.713708304082034e-4
2022-07-10,cases,87507457
2022-07-10,cases_avg7_pc,0.3357191034233198
2022-07-10,deaths,1012098
2022-07-10,deaths_avg7_pc,9.735371346687034e-4
2022-07-11,cases,87680847
2022-07-11,cases_avg7_pc,0.39553206383828127
2022-07-11,deaths,1012644
2022-07-11,deaths_avg7_pc,0.0011832353870851
2022-07-12,cases,87864597
2022-07-12,cases_avg7_pc,0.3969990850834919
2022-07-12,deaths,1013156
2022-07-12,deaths_avg7_pc,0.0012226621246262
2022-07-13,cases,88052754
2022-07-13,cases_avg7_pc,0.37460643120355536
2022-07-13,deaths,1014026
2022-07-13,deaths_avg7_pc,0.001291117339258
2022-07-14,cases,88193914
2022-07-14,cases_avg7_pc,0.3818410209119213
2022-07-14,deaths,1014473
2022-07-14,deaths_avg7_pc,0.0012807190788076
2022-07-15,cases,88359057
2022-07-15,cases_avg7_pc,0.38636036486017633
2022-07-15,deaths,1014999
2022-07-15,deaths_avg7_pc,0.0012690210358009
2022-07-16,cases,88379498
2022-07-16,cases_avg7_pc,0.38608047834971976
2022-07-16,deaths,1015031
2022-07-16,deaths_avg7_pc,0.0012733536443219
2022-07-17,cases,88397526
2022-07-17,cases_avg7_pc,0.3856320533677962
2022-07-17,deaths,1015039
2022-07-17,deaths_avg7_pc,0.0012742201660261
2022-07-18,cases,88565425
2022-07-18,cases_avg7_pc,0.3832530180289151
2022-07-18,deaths,1015555
2022-07-18,deaths_avg7_pc,0.0012612223404631
2022-07-19,cases,88725630
2022-07-19,cases_avg7_pc,0.3730518912662206
2022-07-19,deaths,1016095
2022-07-19,deaths_avg7_pc,0.0012733536443219
2022-07-20,cases,88925610
2022-07-20,cases_avg7_pc,0.37817433432059894
2022-07-20,deaths,1016876
2022-07-20,deaths_avg7_pc,0.001234793428485
2022-07-21,cases,89075730
2022-07-21,cases_avg7_pc,0.38205635155541495
2022-07-21,deaths,1017419
2022-07-21,deaths_avg7_pc,0.0012763864702866
2022-07-22,cases,89238259
2022-07-22,cases_avg7_pc,0.38092380768802553
2022-07-22,deaths,1017989
2022-07-22,deaths_avg7_pc,0.001295449947779
2022-07-23,cases,89259519
2022-07-23,cases_avg7_pc,0.38127864832589536
2022-07-23,deaths,1018040
2022-07-23,deaths_avg7_pc,0.0013036819039689
2022-07-24,cases,89277918
2022-07-24,cases_avg7_pc,0.3814393881020245
2022-07-24,deaths,1018052
2022-07-24,deaths_avg7_pc,0.0013054149473773
2022-07-25,cases,89443648
2022-07-25,cases_avg7_pc,0.3804996453138196
2022-07-25,deaths,1018559
2022-07-25,deaths_avg7_pc,0.0013015155997084
2022-07-26,cases,89607332
2022-07-26,cases_avg7_pc,0.38200695981827554
2022-07-26,deaths,1019074
2022-07-26,deaths_avg7_pc,0.0012906840784059
2022-07-27,cases,89831114
2022-07-27,cases_avg7_pc,0.3923194346199598
2022-07-27,deaths,1019886
2022-07-27,deaths_avg7_pc,0.001304115164821
2022-07-28,cases,89977366
2022-07-28,cases_avg7_pc,0.39064358164403695
2022-07-28,deaths,1020363
2022-07-28,deaths_avg7_pc,0.0012755199485824
2022-07-29,cases,90112457
2022-07-29,cases_avg7_pc,0.3787557703841172
2022-07-29,deaths,1020972
2022-07-29,deaths_avg7_pc,0.0012924171218143
2022-07-30,cases,90121314
2022-07-30,cases_avg7_pc,0.3733820360355208
2022-07-30,deaths,1020984
2022-07-30,deaths_avg7_pc,0.0012755199485824
2022-07-31,cases,90128702
2022-07-31,cases_avg7_pc,0.3686114007930477
2022-07-31,deaths,1020992
2022-07-31,deaths_avg7_pc,0.001273786905174
2022-08-01,cases,90303805
2022-08-01,cases_avg7_pc,0.372672354759781
2022-08-01,deaths,1021597
2022-08-01,deaths_avg7_pc,0.0013162464686798
2022-08-02,cases,90411408
2022-08-02,cases_avg7_pc,0.3483746529131608
2022-08-02,deaths,1022030
2022-08-02,deaths_avg7_pc,0.0012807190788076
2022-08-03,cases,90624397
2022-08-03,cases_avg7_pc,0.34369846853644553
2022-08-03,deaths,1023080
2022-08-03,deaths_avg7_pc,0.0013838351616074
2022-08-04,cases,90784829
2022-08-04,cases_avg7_pc,0.3498421074192235
2022-08-04,deaths,1023746
2022-08-04,deaths_avg7_pc,0.0014657214626543
2022-08-05,cases,90913338
2022-08-05,cases_avg7_pc,0.3469903844907013
2022-08-05,deaths,1024399
2022-08-05,deaths_avg7_pc,0.0014847849401467
2022-08-06,cases,90920946
2022-08-06,cases_avg7_pc,0.3464492416864284
2022-08-06,deaths,1024419
2022-08-06,deaths_avg7_pc,0.0014882510269635
2022-08-07,cases,90926864
2022-08-07,cases_avg7_pc,0.34581234823384144
2022-08-07,deaths,1024421
2022-08-07,deaths_avg7_pc,0.0014856514618509
2022-08-08,cases,91070227
2022-08-08,cases_avg7_pc,0.33206064878818736
2022-08-08,deaths,1024982
2022-08-08,deaths_avg7_pc,0.0014665879843585
2022-08-09,cases,91198242
2022-08-09,cases_avg7_pc,0.3409043693012526
2022-08-09,deaths,1025543
2022-08-09,deaths_avg7_pc,0.0015220453734273
2022-08-10,cases,91369823
2022-08-10,cases_avg7_pc,0.3229639039374957
2022-08-10,deaths,1026407
2022-08-10,deaths_avg7_pc,0.0014414588549367
2022-08-11,cases,91503925
2022-08-11,cases_avg7_pc,0.3115561457017027
2022-08-11,deaths,1027096
2022-08-11,deaths_avg7_pc,0.001451423854535
2022-08-12,cases,91622100
2022-08-12,cases_avg7_pc,0.3070788280561013
2022-08-12,deaths,1027755
2022-08-12,deaths_avg7_pc,0.0014540234196476
2022-08-13,cases,91626129
2022-08-13,cases_avg7_pc,0.30552818746643534
2022-08-13,deaths,1027765
2022-08-13,deaths_avg7_pc,0.0014496908111266
2022-08-14,cases,91634667
2022-08-14,cases_avg7_pc,0.3066633308989374
2022-08-14,deaths,1027775
2022-08-14,deaths_avg7_pc,0.0014531568979434
2022-08-15,cases,91762360
2022-08-15,cases_avg7_pc,0.29987413334653035
2022-08-15,deaths,1028328
2022-08-15,deaths_avg7_pc,0.0014496908111266
2022-08-16,cases,91882159
2022-08-16,cases_avg7_pc,0.2963144621856767
2022-08-16,deaths,1028782
2022-08-16,deaths_avg7_pc,0.0014033318999519
2022-08-17,cases,92039030
2022-08-17,cases_avg7_pc,0.28994119505128574
2022-08-17,deaths,1029729
2022-08-17,deaths_avg7_pc,0.0014392925506762
2022-08-18,cases,92162426
2022-08-18,cases_avg7_pc,0.2853027043687031
2022-08-18,deaths,1030329
2022-08-18,deaths_avg7_pc,0.0014007323348393
2022-08-19,cases,92268450
2022-08-19,cases_avg7_pc,0.280038151754836
2022-08-19,deaths,1030850
2022-08-19,deaths_avg7_pc,0.0013409423372495
2022-08-20,cases,92274664
2022-08-20,cases_avg7_pc,0.28098482671667446
2022-08-20,deaths,1030870
2022-08-20,deaths_avg7_pc,0.0013452749457705
2022-08-21,cases,92280363
2022-08-21,cases_avg7_pc,0.2797547991575626
2022-08-21,deaths,1030875
2022-08-21,deaths_avg7_pc,0.00134310864151
2022-08-22,cases,92399673
2022-08-22,cases_avg7_pc,0.2761227734344083
2022-08-22,deaths,1031467
2022-08-22,deaths_avg7_pc,0.0013600058147419
2022-08-23,cases,92504150
2022-08-23,cases_avg7_pc,0.26948435065853205
2022-08-23,deaths,1031964
2022-08-23,deaths_avg7_pc,0.0013786360313822
2022-08-24,cases,92675744
2022-08-24,cases_avg7_pc,0.2758632501840004
2022-08-24,deaths,1032884
2022-08-24,deaths_avg7_pc,0.0013669379883755
2022-08-25,cases,92783797
2022-08-25,cases_avg7_pc,0.26921572893023005
2022-08-25,deaths,1033521
2022-08-25,deaths_avg7_pc,0.0013829686399032
2022-08-26,cases,92883686
2022-08-26,cases_avg7_pc,0.2665576736025966
2022-08-26,deaths,1034148
2022-08-26,deaths_avg7_pc,0.0014288942902258
2022-08-27,cases,92890153
2022-08-27,cases_avg7_pc,0.26666728859817784
2022-08-27,deaths,1034168
2022-08-27,deaths_avg7_pc,0.0014288942902258
2022-08-28,cases,92896608
2022-08-28,cases_avg7_pc,0.26699483380236544
2022-08-28,deaths,1034169
2022-08-28,deaths_avg7_pc,0.0014271612468174
2022-08-29,cases,93007071
2022-08-29,cases_avg7_pc,0.2631617750438367
2022-08-29,deaths,1034757
2022-08-29,deaths_avg7_pc,0.001425428203409
2022-08-30,cases,93122759
2022-08-30,cases_avg7_pc,0.2680190624567298
2022-08-30,deaths,1035217
2022-08-30,deaths_avg7_pc,0.0014093975518813
2022-08-31,cases,93274865
2022-08-31,cases_avg7_pc,0.25957567497100503
2022-08-31,deaths,1036610
2022-08-31,deaths_avg7_pc,0.0016143299349246
2022-09-01,cases,93380789
2022-09-01,cases_avg7_pc,0.2586532626168841
2022-09-01,deaths,1037314
2022-09-01,deaths_avg7_pc,0.0016433584120153
2022-09-02,cases,93466765
2022-09-02,cases_avg7_pc,0.2526253043816168
2022-09-02,deaths,1037808
2022-09-02,deaths_avg7_pc,0.001585734718686
2022-09-03,cases,93472353
2022-09-03,cases_avg7_pc,0.25224446809262085
2022-09-03,deaths,1037819
2022-09-03,deaths_avg7_pc,0.0015818353710171
2022-09-04,cases,93476478
2022-09-04,cases_avg7_pc,0.25123497030722786
2022-09-04,deaths,1037819
2022-09-04,deaths_avg7_pc,0.001581402110165
2022-09-05,cases,93493938
2022-09-05,cases_avg7_pc,0.2109404112793714
2022-09-05,deaths,1037872
2022-09-05,deaths_avg7_pc,0.0013496075542915
2022-09-06,cases,93619759
2022-09-06,cases_avg7_pc,0.2153306434937007
2022-09-06,deaths,1038492
2022-09-06,deaths_avg7_pc,0.0014189292906275
2022-09-07,cases,93762215
2022-09-07,cases_avg7_pc,0.21114967627093573
2022-09-07,deaths,1039314
2022-09-07,deaths_avg7_pc,0.0011715373440784
2022-09-08,cases,93848834
2022-09-08,cases_avg7_pc,0.20278557552114523
2022-09-08,deaths,1039979
2022-09-08,deaths_avg7_pc,0.0011546401708465
2022-09-09,cases,93920552
2022-09-09,cases_avg7_pc,0.19660814229190335
2022-09-09,deaths,1040500
2022-09-09,deaths_avg7_pc,0.0011663382138532
2022-09-10,cases,93923779
2022-09-10,cases_avg7_pc,0.19558521342009527
2022-09-10,deaths,1040521
2022-09-10,deaths_avg7_pc,0.0011706708223742
2022-09-11,cases,93931827
2022-09-11,cases_avg7_pc,0.1972848957428836
2022-09-11,deaths,1040539
2022-09-11,deaths_avg7_pc,0.001178469517712
2022-09-12,cases,94018261
2022-09-12,cases_avg7_pc,0.22716862975562907
2022-09-12,deaths,1041107
2022-09-12,deaths_avg7_pc,0.0014015988565435
2022-09-13,cases,94079547
2022-09-13,cases_avg7_pc,0.19920814066535547
2022-09-13,deaths,1041583
2022-09-13,deaths_avg7_pc,0.0013392092938411
2022-09-14,cases,94193842
2022-09-14,cases_avg7_pc,0.18700708180936737
2022-09-14,deaths,1042496
2022-09-14,deaths_avg7_pc,0.0013786360313822
2022-09-15,cases,94286344
2022-09-15,cases_avg7_pc,0.1895559554022717
2022-09-15,deaths,1043110
2022-09-15,deaths_avg7_pc,0.0013565397279251
2022-09-16,cases,94343935
2022-09-16,cases_avg7_pc,0.18343527934465495
2022-09-16,deaths,1043555
2022-09-16,deaths_avg7_pc,0.0013236119031655
2022-09-17,cases,94350264
2022-09-17,cases_avg7_pc,0.1847792545078691
2022-09-17,deaths,1043572
2022-09-17,deaths_avg7_pc,0.0013218788597571
2022-09-18,cases,94355211
2022-09-18,cases_avg7_pc,0.18343571260550703
2022-09-18,deaths,1043577
2022-09-18,deaths_avg7_pc,0.0013162464686798
2022-09-19,cases,94422543
2022-09-19,cases_avg7_pc,0.1751595638086928
2022-09-19,deaths,1044084
2022-09-19,deaths_avg7_pc,0.0012898175567017
2022-09-20,cases,94474042
2022-09-20,cases_avg7_pc,0.1709192398491901
2022-09-20,deaths,1044488
2022-09-20,deaths_avg7_pc,0.0012586227753505
2022-09-21,cases,94581354
2022-09-21,cases_avg7_pc,0.16789377931897578
2022-09-21,deaths,1045400
2022-09-21,deaths_avg7_pc,0.0012581895144984
2022-09-22,cases,94674636
2022-09-22,cases_avg7_pc,0.1682317227836138
2022-09-22,deaths,1045907
2022-09-22,deaths_avg7_pc,0.0012118306033237
2022-09-23,cases,94718846
2022-09-23,cases_avg7_pc,0.1624342593216637
2022-09-23,deaths,1046353
2022-09-23,deaths_avg7_pc,0.0012122638641758
2022-09-24,cases,94725181
2022-09-24,cases_avg7_pc,0.16243685888677625
2022-09-24,deaths,1046382
2022-09-24,deaths_avg7_pc,0.001217462994401
2022-09-25,cases,94730394
2022-09-25,cases_avg7_pc,0.1625521062734349
2022-09-25,deaths,1046382
2022-09-25,deaths_avg7_pc,0.0012152966901405
2022-09-26,cases,94788319
2022-09-26,cases_avg7_pc,0.15847642143773016
2022-09-26,deaths,1046786
2022-09-26,deaths_avg7_pc,0.0011706708223742
2022-09-27,cases,94830128
2022-09-27,cases_avg7_pc,0.15427812378088115
2022-09-27,deaths,1047224
2022-09-27,deaths_avg7_pc,0.0011854016913456
2022-09-28,cases,94929826
2022-09-28,cases_avg7_pc,0.1509792756529917
2022-09-28,deaths,1048532
2022-09-28,deaths_avg7_pc,0.0013569729887772
2022-09-29,cases,95011303
2022-09-29,cases_avg7_pc,0.14586463129395122
2022-09-29,deaths,1049161
2022-09-29,deaths_avg7_pc,0.0014098308127334
2022-09-30,cases,95049606
2022-09-30,cases_avg7_pc,0.1433053594405965
2022-09-30,deaths,1049539
2022-09-30,deaths_avg7_pc,0.0013803690747906
2022-10-01,cases,95055259
2022-10-01,cases_avg7_pc,0.1430098755394643
2022-10-01,deaths,1049563
2022-10-01,deaths_avg7_pc,0.0013782027705301
2022-10-02,cases,95060523
2022-10-02,cases_avg7_pc,0.1430319718429214
2022-10-02,deaths,1049563
2022-10-02,deaths_avg7_pc,0.0013782027705301
2022-10-03,cases,95107907
2022-10-03,cases_avg7_pc,0.1384649692009353
2022-10-03,deaths,1049842
2022-10-03,deaths_avg7_pc,0.0013240451640176
2022-10-04,cases,95143457
2022-10-04,cases_avg7_pc,0.13575318952764137
2022-10-04,deaths,1050317
2022-10-04,deaths_avg7_pc,0.0013400758155453
2022-10-05,cases,95223273
2022-10-05,cases_avg7_pc,0.12713909726618916
2022-10-05,deaths,1051419
2022-10-05,deaths_avg7_pc,0.0012508240800127
2022-10-06,cases,95296114
2022-10-06,cases_avg7_pc,0.12339745654745354
2022-10-06,deaths,1052116
2022-10-06,deaths_avg7_pc,0.0012802858179555
2022-10-07,cases,95329934
2022-10-07,cases_avg7_pc,0.12145514814748924
2022-10-07,deaths,1052432
2022-10-07,deaths_avg7_pc,0.0012534236451253
2022-10-08,cases,95322174
2022-10-08,cases_avg7_pc,0.1156438203382719
2022-10-08,deaths,1052376
2022-10-08,deaths_avg7_pc,0.0012187627769573
2022-10-09,cases,95327469
2022-10-09,cases_avg7_pc,0.115657251424687
2022-10-09,deaths,1052377
2022-10-09,deaths_avg7_pc,0.0012191960378094
2022-10-10,cases,95351269
2022-10-10,cases_avg7_pc,0.10543922748876056
2022-10-10,deaths,1052540
2022-10-10,deaths_avg7_pc,0.0011689377789658
2022-10-11,cases,95392198
2022-10-11,cases_avg7_pc,0.10776973761220648
2022-10-11,deaths,1053131
2022-10-11,deaths_avg7_pc,0.0012191960378094
2022-10-12,cases,95465233
2022-10-12,cases_avg7_pc,0.10483179577411636
2022-10-12,deaths,1053914
2022-10-12,deaths_avg7_pc,0.0010809858259895
2022-10-13,cases,95539905
2022-10-13,cases_avg7_pc,0.10562509639431147
2022-10-13,deaths,1054540
2022-10-13,deaths_avg7_pc,0.0010502243054904
2022-10-14,cases,95568403
2022-10-14,cases_avg7_pc,0.10331928213943524
2022-10-14,deaths,1054925
2022-10-14,deaths_avg7_pc,0.0010801193042853
2022-10-15,cases,95571179
2022-10-15,cases_avg7_pc,0.10788411847716088
2022-10-15,deaths,1054938
2022-10-15,deaths_avg7_pc,0.0011100143030802
2022-10-16,cases,95576289
2022-10-16,cases_avg7_pc,0.10780396521952236
2022-10-16,deaths,1054949
2022-10-16,deaths_avg7_pc,0.0011143469116012
2022-10-17,cases,95622939
2022-10-17,cases_avg7_pc,0.1177039756900074
2022-10-17,deaths,1055307
2022-10-17,deaths_avg7_pc,0.0011988327777607
2022-10-18,cases,95650904
2022-10-18,cases_avg7_pc,0.11208718200338298
2022-10-18,deaths,1055682
2022-10-18,deaths_avg7_pc,0.0011052484337071
2022-10-19,cases,95718405
2022-10-19,cases_avg7_pc,0.10968951644786158
2022-10-19,deaths,1056384
2022-10-19,deaths_avg7_pc,0.001070154304687
2022-10-20,cases,95779503
2022-10-20,cases_avg7_pc,0.10380843364145616
2022-10-20,deaths,1056913
2022-10-20,deaths_avg7_pc,0.0010281280020333
2022-10-21,cases,95813461
2022-10-21,cases_avg7_pc,0.10617403789392216
2022-10-21,deaths,1057538
2022-10-21,deaths_avg7_pc,0.0011321106065373
2022-10-22,cases,95816037
2022-10-22,cases_avg7_pc,0.10608738572350215
2022-10-22,deaths,1057548
2022-10-22,deaths_avg7_pc,0.001130810823981
2022-10-23,cases,95818310
2022-10-23,cases_avg7_pc,0.10485822468609449
2022-10-23,deaths,1057548
2022-10-23,deaths_avg7_pc,0.0011260449546079
2022-10-24,cases,95857425
2022-10-24,cases_avg7_pc,0.10159360416552096
2022-10-24,deaths,1057780
2022-10-24,deaths_avg7_pc,0.0010714540872433
2022-10-25,cases,95882650
2022-10-25,cases_avg7_pc,0.10040646943076696
2022-10-25,deaths,1058153
2022-10-25,deaths_avg7_pc,0.0010705875655391
2022-10-26,cases,95962480
2022-10-26,cases_avg7_pc,0.10574814247630789
2022-10-26,deaths,1059275
2022-10-26,deaths_avg7_pc,0.0012525571234211
2022-10-27,cases,96029928
2022-10-27,cases_avg7_pc,0.10849934888714288
2022-10-27,deaths,1059858
2022-10-27,deaths_avg7_pc,0.0012759532094345
2022-10-28,cases,96061826
2022-10-28,cases_avg7_pc,0.10760683153181684
2022-10-28,deaths,1060090
2022-10-28,deaths_avg7_pc,0.0011056816945592
2022-10-29,cases,96064611
2022-10-29,cases_avg7_pc,0.10769738304990575
2022-10-29,deaths,1060107
2022-10-29,deaths_avg7_pc,0.0011087145205239
2022-10-30,cases,96067401
2022-10-30,cases_avg7_pc,0.10792137891044148
2022-10-30,deaths,1060107
2022-10-30,deaths_avg7_pc,0.0011087145205239
2022-10-31,cases,96112922
2022-10-31,cases_avg7_pc,0.11069684792899408
2022-10-31,deaths,1060288
2022-10-31,deaths_avg7_pc,0.0010866182170668
2022-11-01,cases,96142232
2022-11-01,cases_avg7_pc,0.11246671850982258
2022-11-01,deaths,1060627
2022-11-01,deaths_avg7_pc,0.0010718873480954
2022-11-02,cases,96217135
2022-11-02,cases_avg7_pc,0.1103320422915259
2022-11-02,deaths,1061498
2022-11-02,deaths_avg7_pc,9.631388742183034e-4
2022-11-03,cases,96293811
2022-11-03,cases_avg7_pc,0.1143301734347047
2022-11-03,deaths,1062051
2022-11-03,deaths_avg7_pc,9.501410486553033e-4
2022-11-04,cases,96341880
2022-11-04,cases_avg7_pc,0.1213364346740138
2022-11-04,deaths,1062535
2022-11-04,deaths_avg7_pc,0.0010593227833845
2022-11-05,cases,96344297
2022-11-05,cases_avg7_pc,0.12117699468044102
2022-11-05,deaths,1062553
2022-11-05,deaths_avg7_pc,0.0010597560442366
2022-11-06,cases,96349975
2022-11-06,cases_avg7_pc,0.12242825202130582
2022-11-06,deaths,1062555
2022-11-06,deaths_avg7_pc,0.0010606225659408
2022-11-07,cases,96388643
2022-11-07,cases_avg7_pc,0.1194591154018645
2022-11-07,deaths,1062692
2022-11-07,deaths_avg7_pc,0.0010415590884484
2022-11-08,cases,96409277
2022-11-08,cases_avg7_pc,0.11570014424904489
2022-11-08,deaths,1062903
2022-11-08,deaths_avg7_pc,9.861016993796034e-4
2022-11-09,cases,96502038
2022-11-09,cases_avg7_pc,0.12343731654584672
2022-11-09,deaths,1063818
2022-11-09,deaths_avg7_pc,0.001005165176872
2022-11-10,cases,96588412
2022-11-10,cases_avg7_pc,0.12763908028951257
2022-11-10,deaths,1064393
2022-11-10,deaths_avg7_pc,0.0010146969156182
2022-11-11,cases,96598449
2022-11-11,cases_avg7_pc,0.11116130356244527
2022-11-11,deaths,1077108
2022-11-11,deaths_avg7_pc,0.00631391039765332
2022-11-12,cases,96600216
2022-11-12,cases_avg7_pc,0.1108796840085803
2022-11-12,deaths,1077108
2022-11-12,deaths_avg7_pc,0.00630611170231552
2022-11-13,cases,96602170
2022-11-13,cases_avg7_pc,0.10926622059535988
2022-11-13,deaths,1077108
2022-11-13,deaths_avg7_pc,0.00630524518061132
2022-11-14,cases,96652064
2022-11-14,cases_avg7_pc,0.1141300069210345
2022-11-14,deaths,1077280
2022-11-14,deaths_avg7_pc,0.00632040931043482
2022-11-15,cases,96685028
2022-11-15,cases_avg7_pc,0.11947211322742753
2022-11-15,deaths,1077577
2022-11-15,deaths_avg7_pc,0.00635766974371542
2022-11-16,cases,96761495
2022-11-16,cases_avg7_pc,0.1124125609033101
2022-11-16,deaths,1078078
2022-11-16,deaths_avg7_pc,0.00617829975094602
2022-11-17,cases,96844511
2022-11-17,cases_avg7_pc,0.11095767096195829
2022-11-17,deaths,1078500
2022-11-17,deaths_avg7_pc,0.00611201084057472
2022-11-18,cases,96894033
2022-11-18,cases_avg7_pc,0.12806497570712683
2022-11-18,deaths,1079013
2022-11-18,deaths_avg7_pc,8.253619232505029e-4
2022-11-19,cases,96896214
2022-11-19,cases_avg7_pc,0.12824434569989623
2022-11-19,deaths,1079016
2022-11-19,deaths_avg7_pc,8.266617058068029e-4
2022-11-20,cases,96898333
2022-11-20,cases_avg7_pc,0.12831583374049274
2022-11-20,deaths,1079016
2022-11-20,deaths_avg7_pc,8.266617058068029e-4
2022-11-21,cases,96941982
2022-11-21,cases_avg7_pc,0.12561011971912822
2022-11-21,deaths,1079178
2022-11-21,deaths_avg7_pc,8.223290972858029e-4
2022-11-22,cases,96978088
